student_id,gender,grade_level,attendance_pct,study_hours_per_day,math_score,science_score,english_score,history_score,overall_score,performance_tier
STU00337,Female,9,74.9,2.6,65.9,63.7,65.5,57.1,63.4,Low
STU00338,Female,12,89.1,3.9,58.0,68.4,74.7,60.8,65.0,Medium
STU00339,Female,12,72.1,3.2,68.1,58.1,71.8,76.7,67.6,Medium
STU00340,Male,10,85.2,5.4,63.3,60.6,74.0,58.0,63.6,High
STU00341,Female,12,76.6,4.5,64.9,68.5,49.8,66.4,63.3,Medium
STU00342,Female,11,69.4,3.7,64.4,71.4,67.3,60.9,66.4,Medium
STU00343,Female,12,89.1,6.1,61.7,70.3,62.3,76.3,67.3,High
STU00344,Male,11,69.1,4.7,61.6,77.3,68.8,63.8,68.2,Medium
STU00345,Male,12,69.4,7.8,71.5,62.4,67.6,60.0,65.7,Medium
STU00346,Female,11,78.9,5.8,67.6,58.5,68.1,57.2,62.9,Medium
STU00347,Female,11,67.8,4.8,73.4,80.6,68.6,55.1,70.9,Medium
STU00348,Male,12,88.0,7.6,66.3,74.3,63.5,57.8,66.4,High
STU00349,Female,10,64.0,4.6,75.2,63.9,67.0,68.9,68.9,Medium
STU00350,Male,9,71.0,6.4,73.0,52.4,65.9,68.8,64.6,Medium
STU00351,Female,9,85.5,3.4,62.8,63.2,66.1,82.8,67.6,Medium
STU00352,Female,10,75.9,2.0,43.2,61.7,36.5,63.3,51.4,Low
STU00353,Female,12,69.1,4.8,70.4,58.6,69.5,63.4,65.3,Medium
STU00354,Male,9,84.9,7.0,54.8,71.3,66.0,66.3,64.3,High
STU00355,Male,11,90.6,6.9,71.2,70.8,69.1,55.2,67.5,High
STU00356,Female,10,92.8,6.3,67.5,66.8,58.8,70.5,66.2,Medium
STU00357,Male,11,95.6,5.9,53.2,59.9,57.7,69.7,59.4,High
STU00358,Male,12,77.7,3.2,55.4,77.7,67.2,62.1,65.8,Medium
STU00359,Male,9,35.6,1.8,57.1,58.7,70.0,62.8,61.3,Low
STU00360,Male,12,82.4,5.3,56.0,49.0,59.9,62.2,55.9,Medium
STU00361,Male,9,76.9,4.9,67.3,74.9,69.4,76.4,71.8,Medium
STU00362,Male,9,73.7,4.0,61.5,62.9,71.7,79.1,67.5,Medium
STU00363,Female,12,91.2,5.1,63.8,73.6,67.9,70.0,68.8,Medium
STU00364,Male,9,74.2,5.0,57.6,60.1,57.5,70.3,60.9,Medium
STU00365,Male,11,50.8,2.2,75.7,67.8,65.3,64.2,69.0,Low
STU00366,Female,9,69.8,2.8,63.7,56.1,48.3,68.3,59.3,Medium
STU00367,Female,12,54.9,1.6,71.1,62.1,63.1,68.4,66.3,Low
STU00368,Male,9,56.2,3.0,59.3,85.9,72.1,67.1,71.4,Low
STU00369,Female,12,86.2,5.3,72.0,54.9,65.6,61.6,63.5,High
STU00370,Male,12,94.0,6.0,66.2,75.2,72.8,70.6,71.1,High
STU00371,Female,11,82.6,6.7,65.6,62.6,69.6,59.7,64.3,High
STU00372,Male,12,95.3,6.5,54.7,65.4,58.4,67.3,61.2,High
STU00373,Female,10,87.3,7.3,66.5,70.3,64.9,61.6,66.3,High
STU00374,Female,10,67.8,2.5,56.0,68.4,54.7,67.2,61.7,Medium
STU00375,Male,11,84.4,7.5,53.5,59.2,72.2,66.5,61.6,High
STU00376,Male,11,73.4,3.7,58.1,63.3,69.7,78.5,66.1,Medium
STU00377,Female,9,54.2,1.8,56.4,58.3,66.3,74.9,62.6,Low
STU00378,Male,9,93.9,6.5,55.5,59.3,68.9,57.3,59.7,High
STU00379,Female,9,60.4,2.4,69.2,59.3,67.0,59.2,63.8,Low
STU00380,Male,12,77.9,4.6,60.8,50.9,53.3,58.8,55.9,Medium
STU00381,Male,11,88.4,6.2,69.8,62.1,65.2,51.8,63.0,High
STU00382,Male,9,74.8,2.5,73.0,80.2,74.5,61.8,73.2,Medium
STU00383,Male,12,70.2,4.9,74.4,64.5,51.8,69.8,66.0,Medium
STU00384,Female,10,55.3,3.3,58.8,61.2,66.7,63.8,62.1,Low
STU00385,Male,10,89.0,2.2,81.3,66.4,63.0,54.5,67.8,Medium
STU00386,Male,9,50.7,1.7,58.2,69.8,75.8,71.5,67.9,Low
STU00387,Male,10,86.1,3.4,61.0,56.3,72.8,61.3,62.0,Medium
STU00388,Female,11,84.9,5.3,60.7,70.8,67.6,66.6,66.3,High
STU00389,Female,12,49.4,0.5,52.2,59.9,60.4,73.1,60.3,Low
STU00390,Male,10,67.7,0.5,75.0,76.9,55.8,60.8,68.9,Low
STU00391,Female,11,47.5,2.0,63.6,71.4,58.5,69.8,66.2,Low
STU00392,Male,10,75.0,5.0,79.3,66.4,76.1,69.5,72.8,Medium
STU00393,Female,9,80.5,2.5,65.9,69.6,47.6,69.8,64.1,Medium
STU00394,Male,11,49.5,2.6,58.3,65.3,56.9,65.2,61.5,Low
STU00395,Male,12,74.4,3.7,65.2,77.7,61.0,90.1,73.1,Medium
STU00396,Male,12,48.7,2.6,57.3,73.2,76.7,59.2,66.3,Low
STU00397,Female,9,63.2,3.1,63.4,75.4,55.4,77.2,68.2,Low
STU00398,Male,9,80.0,4.1,72.3,71.9,66.3,71.3,70.8,Medium
STU00399,Female,11,54.6,2.9,79.9,66.6,66.2,49.7,67.1,Low
STU00400,Female,12,55.5,1.4,72.2,65.9,67.5,75.4,70.0,Low
STU00401,Female,12,97.3,6.7,63.9,76.0,67.3,55.5,66.5,High
STU00402,Female,12,59.4,2.5,63.8,68.6,59.9,54.2,62.5,Low
STU00403,Female,9,64.4,4.1,68.9,70.9,55.4,72.8,67.6,Medium
STU00404,Male,11,63.5,2.6,72.7,56.6,64.3,66.9,65.0,Low
STU00405,Male,12,70.8,6.0,70.8,68.4,75.7,56.3,68.2,Medium
STU00406,Female,11,54.7,3.2,65.3,61.2,51.3,61.2,60.4,Low
STU00407,Male,12,69.3,6.4,65.1,73.9,58.5,64.1,66.2,Medium
STU00408,Male,9,99.6,8.4,59.4,68.3,61.2,67.7,64.1,High
STU00409,Female,12,40.7,2.2,59.5,73.1,69.2,63.3,66.3,Low
STU00410,Female,10,88.7,5.4,61.5,67.7,59.3,69.7,64.6,High
STU00411,Male,9,69.4,1.5,58.0,63.1,56.7,60.7,59.8,Medium
STU00412,Female,9,41.9,0.8,67.3,68.5,64.2,49.1,63.4,Low
STU00413,Male,11,49.1,1.6,67.2,65.9,67.9,66.2,66.8,Low
STU00414,Female,10,77.4,4.0,50.5,70.8,88.3,70.1,68.1,Medium
STU00415,Male,12,79.7,4.9,69.2,67.4,65.5,65.6,67.2,Medium
STU00416,Female,12,69.0,1.8,67.3,67.8,81.0,62.9,69.3,Medium
STU00417,Male,9,83.2,4.1,71.3,71.6,60.7,64.7,67.9,Medium
STU00418,Male,9,93.5,5.6,59.3,66.9,74.1,56.0,63.9,Medium
STU00419,Male,11,68.7,6.2,75.0,73.4,58.4,58.0,67.8,Medium
STU00420,Female,9,73.5,2.1,63.6,57.9,64.1,62.5,61.8,Low
STU00421,Female,9,51.5,3.1,61.4,60.9,67.0,66.6,63.4,Low
STU00422,Male,10,55.8,1.9,68.8,74.9,76.6,56.7,69.8,Low
STU00423,Male,9,99.0,6.1,58.1,70.0,66.4,69.3,65.6,High
STU00424,Female,11,66.6,5.4,72.8,69.9,63.7,70.1,69.6,Medium
STU00425,Female,10,90.3,6.1,57.0,63.5,62.3,62.0,61.0,High
STU00426,Male,12,79.8,2.3,45.7,88.3,61.4,59.1,64.3,Medium
STU00427,Male,10,71.7,4.6,62.0,47.9,50.4,68.0,56.6,Medium
STU00428,Male,12,46.5,1.0,69.1,70.0,73.6,62.8,69.0,Low
STU00429,Female,9,84.3,4.5,82.2,63.5,59.4,58.2,67.2,Medium
STU00430,Male,9,89.4,5.6,66.2,71.3,53.7,68.8,65.8,High
STU00431,Male,12,88.9,5.5,80.6,60.5,61.5,77.8,70.2,High
STU00432,Female,12,51.2,0.5,68.3,67.9,53.5,71.2,65.8,Low
STU00433,Female,12,68.2,1.8,52.7,57.2,72.7,60.4,59.6,Medium
STU00434,Male,9,93.6,6.4,67.1,59.0,58.5,64.6,62.4,High
STU00435,Female,9,95.2,3.8,71.5,72.3,58.5,75.8,70.0,High
STU00436,Male,9,71.1,3.8,74.0,56.5,56.4,69.9,64.4,Medium
STU00437,Female,11,85.1,6.7,57.1,57.8,63.7,66.8,60.6,High
STU00438,Female,9,63.5,1.1,66.1,57.0,66.9,75.4,65.4,Low
STU00439,Male,11,92.4,1.6,73.2,60.4,53.3,65.4,63.8,Medium
STU00440,Male,9,89.1,7.7,67.2,79.7,57.6,71.7,69.9,High
STU00441,Male,11,90.4,6.1,72.7,75.0,55.6,61.1,67.6,High
STU00442,Male,12,33.5,0.6,74.1,74.1,54.7,63.6,68.1,Low
STU00443,Female,10,83.9,3.6,60.2,72.5,78.3,60.4,67.6,Medium
STU00444,Female,11,85.4,2.6,65.4,60.5,61.4,49.6,60.0,Medium
STU00445,Male,10,51.9,2.9,64.0,68.6,61.4,63.9,64.8,Low
STU00446,Female,10,43.3,4.3,53.7,60.2,46.0,69.3,57.2,Low
STU00447,Female,9,37.6,4.6,76.9,63.9,77.2,67.5,71.2,Low
STU00448,Male,10,58.5,1.9,59.4,45.3,57.5,72.6,57.4,Low
STU00449,Male,12,78.5,3.6,66.5,59.9,61.9,58.6,62.0,Medium
STU00450,Male,11,96.4,6.4,71.4,63.5,75.3,61.5,67.8,High
STU00451,Female,10,54.4,3.1,60.2,89.4,62.7,67.2,70.9,Low
STU00452,Male,12,72.7,2.8,51.8,56.8,67.4,57.6,57.6,Medium
STU00453,Male,9,79.2,4.8,81.2,53.1,72.8,61.2,67.1,Medium
STU00454,Male,9,65.5,2.5,64.9,74.7,75.6,63.2,69.6,Low
STU00455,Male,9,100.0,6.5,56.0,55.2,62.0,70.0,59.8,High
STU00456,Male,11,89.7,5.8,63.5,62.1,70.1,73.4,66.4,Medium
STU00457,Male,11,89.7,7.5,62.4,52.8,70.8,84.7,65.7,High
STU00458,Female,9,68.0,3.6,67.5,63.6,73.2,79.2,69.8,Medium
STU00459,Male,12,87.2,6.3,55.0,56.4,52.6,62.3,56.4,High
STU00460,Male,11,87.0,5.5,61.3,60.4,59.8,80.5,64.6,High
STU00461,Female,9,93.3,6.7,69.8,78.8,43.7,61.9,65.7,High
STU00462,Male,11,72.3,4.3,44.0,71.0,58.1,56.1,57.3,Medium
STU00463,Male,11,81.5,4.2,66.2,64.2,66.3,78.8,68.1,Medium
STU00464,Female,11,95.0,4.0,57.5,60.0,67.7,60.0,60.8,Medium
STU00465,Female,10,50.4,0.8,76.2,79.1,61.7,63.2,71.6,Low
STU00466,Male,9,69.9,3.4,60.9,61.8,65.5,56.7,61.3,Medium
STU00467,Female,9,76.4,1.8,60.0,74.1,80.5,55.7,67.5,Medium
STU00468,Male,11,62.4,3.1,67.2,66.5,72.5,75.6,69.7,Low
STU00469,Female,9,98.1,4.7,62.5,71.3,52.7,73.5,65.4,High
STU00470,Male,9,38.5,2.6,61.6,59.1,67.2,70.1,63.7,Low
STU00471,Male,10,88.1,5.8,58.2,67.5,65.0,68.3,64.4,High
STU00472,Male,11,59.6,2.2,74.9,61.4,79.5,42.1,65.2,Low
STU00473,Female,10,91.2,7.9,51.6,75.0,61.5,79.7,66.2,High
STU00474,Male,11,50.9,1.9,72.9,63.6,68.8,58.0,66.3,Low
STU00475,Male,10,82.2,3.2,63.8,55.9,58.4,58.5,59.3,Medium
STU00476,Female,9,57.3,3.7,58.6,73.0,74.8,69.3,68.3,Low
STU00477,Female,9,83.2,5.5,72.0,66.8,57.4,66.4,66.4,High
STU00478,Female,10,71.0,3.6,62.6,68.8,57.0,68.2,64.5,Medium
STU00479,Male,9,58.6,0.5,75.1,69.5,60.9,60.3,67.6,Low
STU00480,Male,12,85.6,3.3,70.8,75.9,63.2,53.7,67.4,Medium
STU00481,Female,9,75.5,1.4,54.9,81.3,64.3,72.3,68.2,Medium
STU00482,Male,12,73.0,5.2,60.3,61.0,59.6,47.8,57.9,Medium
STU00483,Female,12,79.6,2.8,56.6,79.5,57.0,62.5,64.7,Medium
STU00484,Male,12,68.0,3.0,60.3,56.4,55.2,56.8,57.4,Medium
STU00485,Male,12,76.1,6.5,62.7,67.5,86.0,64.3,69.1,Medium
STU00486,Male,11,53.0,3.8,62.0,68.1,67.4,60.3,64.6,Low
STU00487,Female,9,98.2,6.5,67.5,54.1,69.8,63.7,63.2,High
STU00488,Male,11,74.0,2.2,73.0,54.2,65.0,74.9,66.1,Medium
STU00489,Male,9,49.9,1.0,66.3,69.5,66.2,66.8,67.3,Low
STU00490,Female,10,66.1,1.8,61.7,64.7,75.3,68.5,66.7,Low
STU00491,Male,11,76.3,3.2,61.8,61.5,57.6,78.6,64.2,Medium
STU00492,Female,9,84.4,2.1,57.7,61.3,68.3,90.9,67.5,Medium
STU00493,Female,10,62.2,4.6,66.3,62.0,58.9,61.7,62.6,Medium
STU00494,Male,10,88.3,5.7,70.3,69.3,66.1,72.5,69.6,High
STU00495,Male,9,68.9,3.4,66.4,77.6,59.0,54.7,65.9,Medium
STU00496,Male,12,82.0,2.3,70.1,55.9,55.1,51.1,59.0,Medium
STU00497,Female,9,81.0,4.0,74.9,67.0,76.0,70.1,71.8,Medium
STU00498,Female,10,90.8,6.8,64.0,68.6,62.1,58.0,63.8,High
STU00499,Male,9,54.0,2.9,61.2,65.6,60.2,71.5,64.4,Low
STU00500,Male,9,53.8,2.4,68.2,69.2,56.9,65.0,65.6,Low
STU00501,Male,12,62.8,4.5,64.9,65.0,72.2,75.6,68.5,Medium
STU00502,Female,9,61.1,5.7,55.5,55.4,69.5,79.2,63.0,Medium
STU00503,Male,10,64.8,3.4,64.7,61.7,59.1,61.2,62.0,Medium
STU00504,Male,12,54.4,4.6,62.1,69.7,72.8,71.5,68.4,Low
STU00505,Female,12,80.4,3.9,53.9,70.7,59.5,67.1,62.7,Medium
STU00506,Female,12,78.2,7.1,58.4,74.5,57.2,64.3,64.2,High
STU00507,Male,12,67.2,2.7,68.8,71.9,53.2,68.8,66.6,Low
STU00508,Male,10,54.7,2.1,59.7,75.4,63.9,67.8,66.9,Low
STU00509,Male,12,55.7,2.1,71.2,68.3,55.2,59.0,64.7,Low
STU00510,Female,12,75.8,3.4,66.3,78.8,59.0,65.2,68.4,Medium
STU00511,Female,11,83.7,3.7,58.6,76.6,55.8,63.5,64.4,Medium
STU00512,Male,9,79.8,3.6,69.8,73.6,61.1,55.7,66.4,Medium
STU00513,Male,10,50.2,0.6,64.4,63.7,65.5,67.9,65.1,Low
STU00514,Male,9,70.3,2.8,72.3,69.5,58.0,77.9,69.7,Low
STU00515,Male,11,87.1,5.2,61.6,63.4,73.6,54.6,63.1,High
STU00516,Male,10,91.5,6.5,72.3,54.2,65.8,70.8,65.3,High
STU00517,Male,12,88.7,3.2,54.0,71.6,93.1,64.1,69.1,Medium
STU00518,Female,12,59.0,2.0,57.9,59.1,64.2,74.0,62.7,Low
STU00519,Male,9,33.0,2.1,60.7,62.5,67.7,66.3,63.8,Low
STU00520,Male,12,87.4,6.7,61.7,73.0,64.3,68.2,66.9,High
STU00521,Male,12,69.2,3.8,50.2,55.5,81.6,51.4,58.3,Medium
STU00522,Male,12,73.9,3.3,73.3,64.7,65.1,50.0,64.4,Medium
STU00523,Female,9,45.9,1.1,53.1,72.2,59.7,73.6,64.2,Low
STU00524,Female,11,50.7,2.4,61.9,70.7,60.4,57.6,63.4,Low
STU00525,Female,9,63.5,0.7,74.8,71.6,66.3,66.3,70.4,Low
STU00526,Male,11,75.8,5.0,65.3,74.6,71.7,62.5,68.8,Medium
STU00527,Female,10,75.3,4.5,47.6,72.1,66.3,72.0,63.6,Medium
STU00528,Female,12,69.8,7.5,83.7,78.1,64.6,73.9,76.2,Medium
STU00529,Male,10,81.1,6.7,56.0,55.5,55.1,61.2,56.7,High
STU00530,Female,10,61.4,1.9,69.9,70.6,63.3,80.2,70.9,Low
STU00531,Female,10,37.8,0.9,67.5,75.5,66.9,73.4,71.0,Low
STU00532,Male,10,49.8,1.5,66.6,68.4,74.8,73.9,70.2,Low
STU00533,Male,12,78.5,1.9,73.6,64.3,72.1,60.5,67.9,Low
STU00534,Female,12,68.3,6.1,56.5,74.8,60.5,72.4,66.0,Medium
STU00535,Male,10,70.6,2.7,65.3,57.2,70.2,71.2,65.0,Low
STU00536,Female,12,51.9,1.4,66.4,67.0,70.0,66.9,67.4,Low
STU00537,Male,12,55.2,2.0,48.6,72.6,64.8,62.0,61.7,Low
STU00538,Female,11,91.0,4.8,71.2,71.6,70.2,71.5,71.2,High
STU00539,Male,9,76.9,6.8,62.4,73.1,54.3,64.8,64.5,Medium
STU00540,Female,12,92.6,6.5,67.0,66.8,61.7,66.4,65.8,High
STU00541,Male,12,49.8,0.5,67.7,71.8,63.1,67.7,68.0,Low
STU00542,Male,9,78.9,4.3,57.8,65.9,55.7,72.5,62.8,Medium
STU00543,Male,11,88.8,8.0,59.3,70.7,73.5,71.6,68.0,High
STU00544,Female,12,78.7,1.2,67.3,71.6,54.6,72.8,67.1,Medium
STU00545,Male,10,67.8,4.0,72.7,70.3,62.4,66.4,68.7,Medium
STU00546,Female,12,84.6,1.5,42.6,62.7,58.5,74.8,58.2,Medium
STU00547,Male,10,93.3,6.7,67.8,70.9,85.0,58.9,70.4,High
STU00548,Female,10,79.5,4.1,54.8,65.9,73.3,54.3,61.7,Medium
STU00549,Male,11,81.3,3.4,52.2,69.4,56.4,61.5,60.1,Medium
STU00550,Female,9,46.8,2.7,63.2,66.8,78.9,67.4,68.3,Low
STU00551,Male,10,70.0,3.1,54.6,73.9,69.5,64.0,65.2,Medium
STU00552,Female,11,59.3,2.7,72.6,67.6,71.4,74.5,71.2,Low
STU00553,Male,10,68.9,3.9,66.0,58.6,74.1,63.3,64.9,Medium
STU00554,Male,10,86.6,5.8,64.6,75.7,62.0,50.1,64.5,Medium
STU00555,Male,11,37.6,3.3,62.9,65.5,66.2,65.2,64.8,Low
STU00556,Male,10,79.0,5.6,52.3,71.2,72.4,59.6,63.4,Medium
STU00557,Male,12,95.0,5.5,56.8,57.3,63.7,66.2,60.2,High
STU00558,Female,12,90.1,5.1,58.5,72.2,66.1,60.5,64.5,High
STU00559,Female,12,58.3,2.9,56.2,70.3,59.1,55.8,60.9,Low
STU00560,Male,10,83.4,2.1,53.6,61.0,73.2,74.4,63.9,Medium
STU00561,Male,11,82.6,5.8,64.3,71.5,57.8,59.1,64.1,Medium
STU00562,Female,11,79.2,8.0,69.1,76.4,74.7,60.1,70.6,High
STU00563,Female,9,92.3,6.7,62.1,65.6,79.2,61.3,66.4,High
STU00564,Male,11,84.5,5.4,61.4,67.5,76.1,64.0,66.7,High
STU00565,Male,10,86.6,3.6,58.5,71.6,60.7,66.0,64.4,Medium
STU00566,Male,11,72.8,3.7,66.6,63.9,78.1,62.9,67.4,Medium
STU00567,Male,10,75.6,7.5,61.5,56.6,58.4,77.2,62.6,Medium
STU00568,Male,9,71.6,2.5,60.0,61.4,51.9,84.0,63.6,Medium
STU00569,Female,12,60.0,2.1,68.5,57.3,63.2,78.9,66.2,Low
STU00570,Male,9,76.2,4.1,67.7,64.6,70.3,64.5,66.6,Medium
STU00571,Female,10,67.0,5.5,50.2,53.0,46.7,65.9,53.5,Medium
STU00572,Male,11,71.8,2.0,62.0,53.0,76.0,69.5,63.6,Low
STU00573,Female,10,59.0,3.7,71.2,64.1,57.5,55.8,63.2,Medium
STU00574,Female,12,68.3,4.2,63.5,65.5,66.3,75.3,67.0,Medium
STU00575,Female,12,52.6,3.4,59.6,69.1,69.0,64.3,65.3,Low
STU00576,Female,9,74.3,1.9,63.6,82.0,67.9,50.6,67.4,Low
STU00577,Female,11,90.8,5.2,64.8,68.4,71.4,62.3,66.7,High
STU00578,Female,11,58.8,2.9,55.9,71.6,42.5,67.2,60.2,Low
STU00579,Female,9,74.0,3.5,61.4,67.9,71.5,73.6,67.8,Medium
STU00580,Male,9,81.2,3.7,67.5,77.1,58.1,81.7,71.3,Medium
STU00581,Male,9,77.3,5.7,63.5,70.7,58.4,65.9,65.1,Medium
STU00582,Male,11,60.5,1.6,78.6,68.4,65.6,72.1,71.6,Low
STU00583,Female,11,74.2,5.2,63.0,70.9,63.6,58.3,64.6,Medium
STU00584,Female,12,85.7,8.0,72.9,54.0,57.1,58.7,61.2,Medium
STU00585,Male,9,82.0,3.1,65.6,62.5,69.2,61.5,64.6,Medium
STU00586,Female,10,93.8,5.8,66.1,65.5,61.6,85.6,68.9,High
STU00587,Female,11,92.1,6.9,70.7,69.6,68.9,64.7,68.8,High
STU00588,Male,9,85.1,6.8,62.2,66.3,53.6,76.5,64.6,High
STU00589,Male,12,92.9,7.2,68.6,65.3,70.0,68.9,68.0,High
STU00590,Male,12,86.4,6.6,76.7,62.2,81.4,67.5,71.4,High
STU00591,Female,10,96.3,7.1,66.1,74.5,71.0,62.9,69.0,High
STU00592,Female,10,75.0,3.9,60.9,79.0,60.7,76.1,69.3,Medium
STU00593,Male,10,89.4,7.8,65.3,50.2,76.9,73.6,64.8,High
STU00594,Male,12,64.6,3.1,79.6,57.2,54.7,73.4,66.7,Medium
STU00595,Male,10,50.2,0.5,68.5,65.2,78.6,56.5,67.1,Low
STU00596,Female,11,78.9,1.7,51.7,55.4,61.5,69.7,58.4,Medium
STU00597,Male,12,82.0,1.8,57.0,70.4,64.6,54.0,61.9,Medium
STU00598,Female,11,96.0,7.1,61.3,67.4,77.3,63.2,66.7,High
STU00599,Female,12,81.1,6.6,64.3,64.6,70.1,68.4,66.4,High
STU00600,Female,9,95.3,7.5,71.6,71.3,51.8,75.0,68.2,High
STU00601,Male,9,100.0,8.0,59.3,72.8,58.8,71.0,65.6,High
STU00602,Female,12,67.7,2.5,62.8,69.8,67.5,77.1,68.7,Medium
STU00603,Female,10,99.5,4.1,63.6,66.4,67.8,63.0,65.2,High
STU00604,Male,9,88.7,8.9,63.8,66.7,66.3,68.4,66.1,High
STU00605,Male,9,83.1,5.7,61.9,78.3,64.3,66.7,68.3,High
STU00606,Female,10,63.9,4.2,64.4,73.4,66.2,79.9,70.6,Medium
STU00607,Male,9,95.2,7.4,76.7,70.2,79.0,68.4,73.6,High
STU00608,Male,10,74.2,1.7,87.1,66.0,64.7,68.5,72.6,Medium
STU00609,Female,12,72.8,2.1,73.3,70.9,82.3,49.7,69.7,Medium
STU00610,Female,11,71.7,5.4,79.8,75.6,70.8,63.4,73.5,Medium
STU00611,Male,11,90.0,7.9,65.5,65.2,44.7,70.1,62.2,High
STU00612,Male,11,38.8,1.8,51.7,57.7,61.9,74.8,60.2,Low
STU00613,Male,9,78.2,3.9,67.4,69.5,63.2,66.2,67.0,Medium
STU00614,Female,11,92.4,7.8,74.8,65.9,59.9,57.2,65.6,High
STU00615,Female,9,59.5,1.5,81.3,76.0,60.2,84.2,76.1,Low
STU00616,Female,11,80.0,1.0,67.1,64.6,63.1,66.1,65.4,Low
STU00617,Male,12,85.4,3.3,56.7,68.5,70.3,57.6,63.1,High
STU00618,Female,11,75.6,5.7,61.4,72.2,62.1,56.8,63.9,Medium
STU00619,Female,12,63.2,2.5,60.0,57.9,66.2,58.4,60.3,Low
STU00620,Male,11,77.8,3.3,76.7,63.6,61.8,55.5,65.6,Medium
STU00621,Female,10,88.8,3.7,66.9,59.3,58.9,72.2,64.1,High
STU00622,Female,12,91.0,5.0,66.2,71.0,56.8,71.7,66.9,High
STU00623,Female,10,66.4,3.3,54.5,71.5,58.4,59.2,61.3,Medium
STU00624,Male,12,71.7,2.7,63.1,86.3,62.3,57.1,68.7,Medium
STU00625,Female,9,79.9,3.6,55.3,59.7,74.5,70.0,63.4,Medium
STU00626,Male,12,65.9,5.0,67.1,54.6,78.8,70.5,66.4,Medium
STU00627,Male,11,62.4,2.9,63.5,70.3,73.2,59.2,66.6,Medium
STU00628,Female,9,75.5,1.8,72.2,65.8,88.1,59.8,71.0,Medium
STU00629,Male,11,95.1,6.2,69.3,57.9,70.5,51.8,62.6,High
STU00630,Male,12,64.6,2.9,79.2,57.2,64.0,69.4,67.6,Medium
STU00631,Female,10,81.1,6.7,71.8,67.2,60.8,70.0,67.9,Medium
STU00632,Female,10,56.7,0.6,57.9,62.7,61.1,67.9,62.0,Low
STU00633,Female,10,85.3,3.8,61.0,58.3,50.8,59.8,57.9,Medium
STU00634,Female,9,65.4,1.0,63.4,61.6,51.7,69.0,61.6,Medium
STU00635,Female,11,96.3,5.3,59.0,74.2,69.0,71.5,68.1,High
STU00636,Male,10,78.2,1.0,53.8,75.5,58.2,66.0,63.6,Medium
STU00637,Male,9,65.6,4.4,75.1,66.2,63.4,71.5,69.4,Medium
STU00638,Female,12,98.5,5.8,70.1,50.5,58.5,72.1,62.3,High
STU00639,Female,11,79.1,4.9,66.7,78.5,71.1,64.2,70.6,Medium
STU00640,Female,9,62.1,5.2,51.3,61.9,58.5,69.2,59.5,Medium
STU00641,Female,12,88.4,3.0,72.6,56.0,65.6,58.0,63.3,High
STU00642,Female,11,78.1,3.7,72.8,72.0,67.8,47.6,66.5,Medium
STU00643,Female,12,86.6,4.9,68.0,65.9,61.4,65.8,65.6,High
STU00644,Male,9,63.2,4.9,72.5,47.8,72.9,58.5,62.4,Medium
STU00645,Male,10,90.3,6.8,57.6,65.4,59.6,66.2,62.1,High
STU00646,Male,9,54.9,3.7,74.1,68.6,80.5,66.4,72.2,Low
STU00647,Female,11,71.9,6.3,64.1,63.5,57.4,56.6,61.1,Medium
STU00648,Male,10,87.6,1.3,71.0,55.7,56.3,68.5,63.0,Medium
STU00649,Female,9,52.3,2.5,70.8,61.8,69.7,63.7,66.5,Low
STU00650,Female,12,76.7,4.5,61.6,62.7,61.5,68.1,63.2,Medium
STU00651,Female,12,83.4,7.4,59.2,76.0,58.1,68.4,65.9,High
STU00652,Male,10,74.9,3.0,66.5,71.9,66.6,54.5,65.7,Medium
STU00653,Female,12,72.6,3.5,49.9,59.6,61.0,74.9,60.0,Medium
STU00654,Male,11,80.8,4.3,71.2,55.2,68.4,70.2,65.6,Medium
STU00655,Male,9,90.1,4.5,72.5,70.7,65.5,65.0,69.1,Medium
STU00656,Female,11,90.9,6.2,59.3,64.9,72.8,62.8,64.4,High
STU00657,Female,9,70.9,4.3,67.7,69.9,55.4,73.0,67.0,Medium
STU00658,Female,9,73.5,5.0,67.5,66.8,71.5,72.1,69.0,Medium
STU00659,Female,11,95.0,4.9,68.4,75.7,56.6,66.4,67.8,Medium
STU00660,Female,9,76.1,6.3,53.9,95.6,69.8,57.5,70.3,Medium
STU00661,Female,10,70.2,5.6,69.3,82.2,58.2,59.0,68.9,Medium
STU00662,Male,9,46.1,2.0,53.5,77.6,72.6,64.9,66.8,Low
STU00663,Male,12,60.4,5.0,71.2,74.0,54.0,71.1,68.6,Medium
STU00664,Male,12,91.0,5.4,70.2,58.6,52.5,74.4,64.0,High
STU00665,Male,11,78.2,3.4,81.5,58.9,67.1,71.2,69.8,High
STU00666,Male,9,90.1,7.1,66.6,62.7,56.7,58.2,61.8,High
STU00667,Female,11,96.2,7.1,66.2,72.9,62.9,70.3,68.4,High
STU00668,Female,11,92.6,7.3,67.1,62.4,51.7,65.2,62.2,High
STU00669,Female,9,92.2,6.9,55.5,65.9,78.7,73.4,66.8,High
STU00670,Female,9,78.9,4.5,75.1,88.5,68.3,63.1,75.4,Medium
STU00671,Male,11,86.4,5.8,64.4,75.0,71.5,65.5,69.2,High
STU00672,Female,12,67.3,1.1,72.4,74.2,63.2,71.5,70.9,Low
STU00673,Male,12,92.1,7.3,57.1,68.6,60.9,64.9,62.9,High
STU00674,Male,11,77.3,6.8,65.6,70.1,62.9,73.4,68.0,Medium
